Capacity,Grape,Secondary Grape Varieties,Closure,Country,Unit,Per bottle / case / each,Type,ABV,Region,Style,Vintage,Appellation,Price
-0.04629733065913763,-0.5971979986783053,-0.7422154383282534,1.9435119989704503,0.16658088385558792,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,1.4290225007815214,-1.490880512904442,0.698131321476904,1.513032381156066,11.99
-3.2911895367687527,-0.14107874569132256,-0.9301291444523402,4.226873090657045,-0.42054846088132003,2.843343015190407,0.0,1.0840837434830821,-0.9304757896741529,0.49516281182095273,-0.8627825829087757,1.0392636717440276,-0.6171020750084611,35.99
-0.04629733065913763,0.42907032054240585,-1.4938702628246006,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-1.3725565661001846,0.8121452304130011,0.015866620942656937,1.107292484743775,19.99
-0.04629733065913763,-0.14107874569132256,-0.9677118856771576,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,0.6285713388153197,1.0215112070782233,1.0392636717440276,-0.5663845879569247,9.99
-0.04629733065913763,-0.14107874569132256,1.174504364137432,-0.33984909271614433,-0.42054846088132003,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,0.6285713388153197,-1.490880512904442,0.015866620942656937,-0.059209717441561144,18.99
-0.04629733065913763,0.5431001337891515,0.9490079167885277,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-0.43869687713961597,-1.490880512904442,0.35699897120978047,-0.10992720449309751,18.99
-0.04629733065913763,1.2272790132696256,0.5355977633155368,1.9435119989704503,-1.594807150355136,-0.4935857841858933,0.0,2.6915182596821348,-1.4971961714870228,1.0287969197984206,-1.072148559573998,0.698131321476904,-1.88503925129687,19.99
-0.04629733065913763,-0.14107874569132256,1.2120871053622493,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,1.0840837434830821,-0.9304757896741529,0.49516281182095273,-0.8627825829087757,1.0392636717440276,-0.6171020750084611,17.99
-0.04629733065913763,-0.5971979986783053,0.6859287282148062,-0.33984909271614433,0.16658088385558792,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,1.4290225007815214,-0.025318676247887296,0.015866620942656937,1.513032381156066,18.99
-0.04629733065913763,-0.14107874569132256,1.4375835527111533,-0.33984909271614433,-0.42054846088132003,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,0.6285713388153197,-1.490880512904442,0.35699897120978047,-0.5663845879569247,14.99
-0.04629733065913763,-0.14107874569132256,-0.8173809207778882,6.510234182343639,-0.42054846088132003,-0.36143018817099015,0.0,1.0840837434830821,-0.9304757896741529,0.49516281182095273,-0.8627825829087757,0.698131321476904,-0.8199720232146066,21.99
-0.04629733065913763,0.42907032054240585,-1.4562875215997833,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-1.3725565661001846,0.8121452304130011,0.35699897120978047,-1.3778643807815065,13.99
-0.04629733065913763,-1.2813768781587793,-1.6066184864990527,-0.33984909271614433,-0.42054846088132003,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,-1.3725565661001846,0.8121452304130011,-1.3486627801258373,0.2958126919191934,44.99
-0.04629733065913763,-1.1673470649120337,-1.005294626901975,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,1.0840837434830821,-0.9304757896741529,-0.43869687713961597,0.3934132770825569,1.0392636717440276,-0.9721244843692156,19.99
-0.04629733065913763,-0.02704893244457689,1.62549725883524,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,2.6915182596821348,-0.36375540786128296,0.6285713388153197,0.6027792537477791,1.0392636717440276,-0.5663845879569247,11.99
-0.04629733065913763,-1.2813768781587793,-1.5314530040494179,-0.33984909271614433,-1.0076778056182278,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,-1.7727821470832854,0.8121452304130011,0.698131321476904,-1.9357567383484064,14.99
-0.04629733065913763,-1.2813768781587793,-0.06572609628154095,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,-1.3725565661001846,0.8121452304130011,-3.3954568817285784,-0.16064469154463387,21.99
-0.04629733065913763,2.139517519243591,1.3624180702615187,-0.33984909271614433,2.5150982628032197,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-1.1057395121114506,-1.490880512904442,0.35699897120978047,0.5494001271768751,17.99
-0.04629733065913763,-0.14107874569132256,-0.9677118856771576,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,0.6285713388153197,-1.490880512904442,1.0392636717440276,-1.1242769455238246,25.99
-0.04629733065913763,-0.14107874569132256,0.9490079167885277,-0.33984909271614433,-0.42054846088132003,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,0.6285713388153197,0.8121452304130011,0.35699897120978047,1.6144673552591389,13.99
-0.04629733065913763,-0.14107874569132256,0.19735309229218057,-0.33984909271614433,-0.42054846088132003,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,0.6285713388153197,0.8121452304130011,0.35699897120978047,-0.5663845879569247,17.99
-0.04629733065913763,-0.14107874569132256,0.19735309229218057,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,0.6285713388153197,0.8121452304130011,0.698131321476904,-0.21136217859617024,19.99
-0.04629733065913763,-0.14107874569132256,0.19735309229218057,-0.33984909271614433,-0.42054846088132003,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,0.6285713388153197,-1.490880512904442,0.698131321476904,1.4623148941045296,16.99
-0.04629733065913763,-1.053317251665288,0.9865906580133451,-0.33984909271614433,-1.0076778056182278,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,-0.8389224581227168,-0.025318676247887296,0.015866620942656937,0.7522700753830206,13.99
-0.04629733065913763,0.6571299470358972,0.2725185747418153,-0.33984909271614433,0.16658088385558792,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,0.8953883928040536,1.0215112070782233,0.698131321476904,-0.4142321268023157,17.99
-0.04629733065913763,1.5693684530098626,-0.3663880260800798,-0.33984909271614433,1.9279689180663118,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,0.7619798658096866,1.0215112070782233,0.35699897120978047,0.9044225365376297,9.99
-0.04629733065913763,-1.2813768781587793,-1.6066184864990527,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,-1.3725565661001846,0.8121452304130011,-2.3720598309272076,0.44796515307380247,14.99
-0.04629733065913763,1.797428079503354,0.6483459869899889,-0.33984909271614433,0.16658088385558792,-0.4935857841858933,0.0,1.0840837434830821,-1.4971961714870228,-0.038471296156515095,-0.8627825829087757,1.0392636717440276,0.04222525666151158,15.99
-0.04629733065913763,0.42907032054240585,1.2496698465870666,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,1.0840837434830821,-0.9304757896741529,-0.43869687713961597,-0.8627825829087757,1.0392636717440276,-1.3271468937299702,12.99
-0.04629733065913763,-0.14107874569132256,-0.8549636620027055,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,1.0840837434830821,-0.36375540786128296,-0.43869687713961597,-0.8627825829087757,1.0392636717440276,-0.9721244843692156,13.99
-0.04629733065913763,-0.14107874569132256,-1.7193667101735048,1.9435119989704503,2.5150982628032197,-0.4935857841858933,0.0,1.0840837434830821,-1.4971961714870228,-1.1057395121114506,0.3934132770825569,1.0392636717440276,0.4986826401253388,15.99
-1.7125933283911021,-0.14107874569132256,-1.343539297925331,-0.33984909271614433,-0.42054846088132003,-1.9803362393535517,0.0,1.0840837434830821,-0.9304757896741529,0.49516281182095273,-0.8627825829087757,1.0392636717440276,-0.6171020750084611,12.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,-1.3725565661001846,0.8121452304130011,-0.6663980795915901,-0.16064469154463387,14.99
-0.04629733065913763,-0.9392874384185423,-1.0804601093516097,-0.33984909271614433,-0.42054846088132003,-0.4935857841858933,0.0,2.6915182596821348,-1.4971961714870228,-0.17187982315088204,-1.28151453623922,0.698131321476904,1.1580099717953116,16.99
-0.04629733065913763,-0.14107874569132256,1.5127490351607882,-0.33984909271614433,1.9279689180663118,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,0.7619798658096866,1.0215112070782233,0.698131321476904,0.9044225365376297,9.99
-0.04629733065913763,-1.2813768781587793,-1.3059565567005138,-0.33984909271614433,0.7537102285924958,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-0.305288350145249,0.8121452304130011,0.35699897120978047,-1.5807343289876519,14.99
-0.04629733065913763,-1.2813768781587793,0.8362596931140757,-0.33984909271614433,0.16658088385558792,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,1.2956139737871544,0.8121452304130011,0.698131321476904,-1.4792993548845792,29.99
-0.04629733065913763,-0.9392874384185423,1.62549725883524,1.9435119989704503,-0.42054846088132003,-0.2623134911598133,0.0,2.6915182596821348,-0.36375540786128296,-0.43869687713961597,0.6027792537477791,1.0392636717440276,0.6508351012799479,12.99
-0.04629733065913763,-0.14107874569132256,1.287252587811884,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,0.6285713388153197,-1.490880512904442,0.35699897120978047,-0.5663845879569247,11.99
-0.04629733065913763,0.42907032054240585,-1.6817839689486873,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-1.3725565661001846,0.8121452304130011,-0.3252657293244666,1.107292484743775,22.99
-0.04629733065913763,-0.14107874569132256,1.4375835527111533,-0.33984909271614433,-0.42054846088132003,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,0.6285713388153197,-1.490880512904442,0.35699897120978047,1.4623148941045296,19.99
-0.04629733065913763,1.5693684530098626,-1.4938702628246006,-0.33984909271614433,1.9279689180663118,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-0.9723309851170837,0.8121452304130011,0.35699897120978047,0.8537050494860934,14.99
-0.04629733065913763,0.5431001337891515,-1.0428773681267922,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,1.0840837434830821,-0.36375540786128296,0.49516281182095273,-0.8627825829087757,1.0392636717440276,-1.7836042771937974,44.99
-0.04629733065913763,-1.2813768781587793,-0.06572609628154095,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,-1.0075304298587138,0.6001176142284116,69.99
-0.04629733065913763,1.5693684530098626,-0.2160570611808104,-0.33984909271614433,1.9279689180663118,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,0.7619798658096866,0.8121452304130011,0.015866620942656937,0.9044225365376297,17.99
-0.04629733065913763,-0.02704893244457689,-1.1556255918012444,-0.33984909271614433,1.9279689180663118,-0.4935857841858933,0.0,2.6915182596821348,-1.4971961714870228,-1.6393736200889186,0.6027792537477791,0.698131321476904,1.2594449458983843,17.99
-0.04629733065913763,-0.5971979986783053,0.6859287282148062,-0.33984909271614433,0.16658088385558792,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,1.4290225007815214,-0.025318676247887296,0.698131321476904,1.513032381156066,15.99
-0.04629733065913763,1.5693684530098626,-0.44155350852971453,-0.33984909271614433,1.9279689180663118,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,0.7619798658096866,0.8121452304130011,-1.0075304298587138,0.9044225365376297,29.99
-0.04629733065913763,-0.5971979986783053,0.7235114694396236,-0.33984909271614433,0.16658088385558792,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,1.4290225007815214,-0.025318676247887296,-0.3252657293244666,1.513032381156066,42.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,-1.6897951303929608,0.2958126919191934,49.99
-0.04629733065913763,0.8851895735293885,0.12218760984254584,-0.33984909271614433,0.16658088385558792,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,1.4290225007815214,-0.025318676247887296,-0.3252657293244666,1.513032381156066,44.99
-0.04629733065913763,0.42907032054240585,0.3852667984162674,-0.33984909271614433,2.5150982628032197,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-1.1057395121114506,1.0215112070782233,0.698131321476904,1.3101624329499206,32.99
-0.04629733065913763,-0.14107874569132256,0.9490079167885277,1.9435119989704503,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,0.6285713388153197,-1.490880512904442,1.0392636717440276,-0.5663845879569247,12.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,-0.3252657293244666,-0.16064469154463387,18.99
-0.04629733065913763,1.5693684530098626,-0.44155350852971453,-0.33984909271614433,1.9279689180663118,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,0.7619798658096866,0.8121452304130011,-0.3252657293244666,0.9044225365376297,11.99
-0.04629733065913763,1.5693684530098626,-0.591884473428984,-0.33984909271614433,1.9279689180663118,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,0.7619798658096866,1.0215112070782233,0.35699897120978047,0.9044225365376297,13.99
-0.04629733065913763,-1.2813768781587793,-1.1932083330260617,-0.33984909271614433,-1.0076778056182278,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,-0.8389224581227168,-1.490880512904442,0.698131321476904,-1.2764294066784339,19.99
-0.04629733065913763,0.42907032054240585,-1.6817839689486873,-0.33984909271614433,-0.42054846088132003,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,-1.3725565661001846,0.8121452304130011,0.35699897120978047,1.107292484743775,17.99
-0.04629733065913763,-0.36913837218481393,-1.118042850576427,4.226873090657045,0.16658088385558792,-0.4935857841858933,0.0,2.6915182596821348,-1.4971961714870228,1.4290225007815214,-0.6534166062435536,1.0392636717440276,1.208727458846848,11.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,1.9435119989704503,-1.594807150355136,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,1.6958395547702554,0.8121452304130011,0.698131321476904,0.245095204867657,14.99
-0.04629733065913763,-0.14107874569132256,0.9490079167885277,-0.33984909271614433,-0.42054846088132003,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,0.6285713388153197,-1.490880512904442,0.35699897120978047,-0.5663845879569247,13.99
-0.04629733065913763,-1.1673470649120337,1.3248353290367014,-0.33984909271614433,-0.42054846088132003,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,-0.43869687713961597,-1.490880512904442,0.698131321476904,-0.9721244843692156,19.99
-0.04629733065913763,1.455338639763117,0.31010131596663265,-0.33984909271614433,-1.0076778056182278,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-0.8389224581227168,-1.490880512904442,-0.6663980795915901,-1.0735594584722883,16.99
-0.04629733065913763,1.3413088265163713,-0.32880528485526245,1.9435119989704503,-1.594807150355136,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-1.5059650930945516,-1.490880512904442,-0.3252657293244666,-1.6821693030907248,16.99
-0.04629733065913763,0.42907032054240585,-1.6817839689486873,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-1.3725565661001846,0.8121452304130011,-0.3252657293244666,-0.7185370491115338,13.99
-0.04629733065913763,-0.14107874569132256,-1.3059565567005138,-0.33984909271614433,-0.42054846088132003,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,0.6285713388153197,-1.490880512904442,1.0392636717440276,1.5637498682076023,9.99
-0.04629733065913763,0.42907032054240585,-1.64420122772387,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,0.015866620942656937,-1.3778643807815065,9.99
-0.04629733065913763,-1.2813768781587793,-1.6066184864990527,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-0.7055139311283498,1.0215112070782233,0.35699897120978047,-1.5300168419361155,9.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,-1.3725565661001846,0.8121452304130011,-1.6897951303929608,0.44796515307380247,14.99
-0.04629733065913763,1.5693684530098626,-0.44155350852971453,-0.33984909271614433,1.9279689180663118,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,0.7619798658096866,0.8121452304130011,-1.3486627801258373,0.9044225365376297,13.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,0.015866620942656937,0.44796515307380247,24.99
-0.04629733065913763,0.42907032054240585,-1.4938702628246006,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,-0.6663980795915901,1.0058575106407024,26.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,-1.3725565661001846,0.8121452304130011,0.35699897120978047,1.0058575106407024,29.99
-0.04629733065913763,-0.14107874569132256,1.0993388816877971,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-0.43869687713961597,-1.490880512904442,0.698131321476904,-0.9721244843692156,13.99
-0.04629733065913763,1.5693684530098626,-0.5167189909793493,-0.33984909271614433,1.9279689180663118,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,0.7619798658096866,0.8121452304130011,-1.0075304298587138,0.9044225365376297,55.99
-0.04629733065913763,-0.5971979986783053,0.6483459869899889,-0.33984909271614433,0.16658088385558792,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,1.4290225007815214,-1.490880512904442,0.015866620942656937,1.513032381156066,29.99
-0.04629733065913763,0.42907032054240585,-1.4938702628246006,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,-1.3725565661001846,0.8121452304130011,-2.0309274806600843,-0.00849223039002478,15.99
-0.04629733065913763,-1.2813768781587793,-1.6066184864990527,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,-1.3725565661001846,0.8121452304130011,-1.6897951303929608,0.2958126919191934,36.99
-0.04629733065913763,2.0254877059968455,-0.2536398024056278,-0.33984909271614433,1.9279689180663118,-0.1301578951449102,0.0,2.6915182596821348,0.20296497395158694,0.7619798658096866,0.6027792537477791,1.0392636717440276,0.9044225365376297,14.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,-0.6663980795915901,0.44796515307380247,15.99
-0.04629733065913763,1.5693684530098626,-0.5543017322041667,-0.33984909271614433,1.9279689180663118,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,0.7619798658096866,0.8121452304130011,0.015866620942656937,0.9044225365376297,27.99
-0.04629733065913763,-1.395406691405525,-0.0281433550567236,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,0.015866620942656937,0.44796515307380247,13.99
-0.04629733065913763,0.42907032054240585,-1.4938702628246006,-0.33984909271614433,-0.42054846088132003,-0.4935857841858933,0.0,-0.5233507727159707,-1.4971961714870228,-1.3725565661001846,0.8121452304130011,-2.0309274806600843,1.0058575106407024,24.99
-0.04629733065913763,-0.14107874569132256,1.5503317763856055,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,1.0840837434830821,-0.9304757896741529,0.49516281182095273,-0.8627825829087757,1.0392636717440276,-0.6171020750084611,23.99
3.2424447701276344,-0.14107874569132256,1.1369216229126144,-0.33984909271614433,-0.42054846088132003,2.843343015190407,0.0,1.0840837434830821,-0.9304757896741529,0.49516281182095273,-0.8627825829087757,1.0392636717440276,-0.8706895102661429,35.99
-0.04629733065913763,-0.2551085589380682,1.7382454825096922,-0.33984909271614433,1.9279689180663118,-0.2623134911598133,0.0,1.0840837434830821,-0.36375540786128296,0.7619798658096866,0.3934132770825569,1.0392636717440276,0.9044225365376297,13.99
-0.04629733065913763,-1.395406691405525,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,0.35699897120978047,0.1436602307645843,13.99
-0.04629733065913763,-0.5971979986783053,0.7235114694396236,-0.33984909271614433,0.16658088385558792,0.365425589910976,0.0,-0.5233507727159707,2.4698465012030666,1.4290225007815214,-0.025318676247887296,-0.3252657293244666,1.513032381156066,79.99
-0.04629733065913763,-0.5971979986783053,0.7235114694396236,-0.33984909271614433,0.16658088385558792,0.13415329688489602,0.0,-0.5233507727159707,1.3364057375773268,1.4290225007815214,-0.025318676247887296,0.35699897120978047,1.513032381156066,25.99
-0.04629733065913763,1.11324920002288,-0.10330883750635832,-0.33984909271614433,0.16658088385558792,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,1.2956139737871544,1.0215112070782233,0.698131321476904,-1.1749944325753612,15.99
-0.04629733065913763,0.42907032054240585,-1.64420122772387,-0.33984909271614433,-0.42054846088132003,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,-1.3725565661001846,0.8121452304130011,-1.6897951303929608,-1.3778643807815065,13.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,-2.0309274806600843,0.6001176142284116,59.99
-0.04629733065913763,-0.14107874569132256,0.9490079167885277,1.9435119989704503,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,0.3617542848265858,-1.490880512904442,0.35699897120978047,-0.9214069973176793,9.99
-0.04629733065913763,0.42907032054240585,-1.3811220391501486,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,-1.3486627801258373,1.0058575106407024,54.99
-0.04629733065913763,-0.14107874569132256,0.19735309229218057,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,0.6285713388153197,-1.490880512904442,0.35699897120978047,1.5637498682076023,13.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,-0.2623134911598133,0.0,-0.5233507727159707,-0.36375540786128296,-1.3725565661001846,0.8121452304130011,-1.3486627801258373,0.6001176142284116,55.99
-0.04629733065913763,-0.14107874569132256,0.9490079167885277,1.9435119989704503,-0.42054846088132003,-0.4935857841858933,0.0,-0.5233507727159707,-1.4971961714870228,-0.43869687713961597,1.0215112070782233,1.0392636717440276,0.6508351012799479,8.99
-0.04629733065913763,1.5693684530098626,-0.17847431995599303,-0.33984909271614433,1.9279689180663118,-0.1301578951449102,0.0,-0.5233507727159707,0.20296497395158694,0.7619798658096866,0.8121452304130011,-0.3252657293244666,0.9044225365376297,24.99
-0.04629733065913763,-1.2813768781587793,-0.10330883750635832,-0.33984909271614433,-0.42054846088132003,0.0019977008699929226,0.0,-0.5233507727159707,0.7696853557644568,-1.3725565661001846,0.8121452304130011,0.015866620942656937,0.2958126919191934,27.99
-0.04629733065913763,-0.5971979986783053,0.7235114694396236,-0.33984909271614433,0.16658088385558792,-0.36143018817099015,0.0,-0.5233507727159707,-0.9304757896741529,1.4290225007815214,-0.025318676247887296,-0.3252657293244666,1.513032381156066,16.99
